Site,geographic,local_name,reef_type,Y,X,Acanthurus blochii,Acanthurus guttatus,Acanthurus leucocheilus,Acanthurus lineatus,Acanthurus maculiceps,Acanthurus nigricans,Acanthurus nigricauda,Acanthurus nigroris,Acanthurus olivaceus,Acanthurus pyroferus,Acanthurus triostegus,Acanthurus xanthopterus,Aethaloperca rogaa,Aphareus furca,Aphareus Furca2,Aprion virescens,Balistapus undulatus,Balistoides viridescens,Bolbometopon muricatum,Caesio caerulaurea,Calotomus carolinus,Carangoides ferdau,Carangoides orthogrammus,Caranx lugubris,Caranx melampygus,Caranx sexfasciatus,Cephalopholis argus,Cephalopholis leopardus,Cephalopholis urodeta,Cetoscarus bicolor,Chaetodon lunulatus,Cheilinus digrammus,Cheilinus fasciatus,Cheilinus trilobatus,Cheilinus undulatus,Chlorurus bleekeri,Chlorurus frontalis,Chlorurus japanensis,Chlorurus microrhinos,Chlorurus sordidus,Chlorurus Sordidus3,Coris aygula,Ctenochaetus striatus,Ctenochaetus strigosus,Elagatis bipinnulata,Epibulus insidiator,Epinephelus hexagonatus,Epinephelus howlandi,Epinephelus merra,Epinephelus spilotoceps,Gnathodentex aureolineatus,Gomphosus varius,Gracila albomarginata,Gymnosarda unicolor,Hemigymnus fasciatus,Hemigymnus melapterus,Hipposcarus longiceps,Kyphosus cinerascens,Kyphosus vaigiensis,Lethrinus erythropterus,Lethrinus harak,Lethrinus obsoletus,Lethrinus olivaceus,Lethrinus xanthochilus,Lutjanus argentimaculatus,Lutjanus bohar,Lutjanus ehrenbergi,Lutjanus fulvus,Lutjanus gibbus,Lutjanus kasmira,Lutjanus monostigma,Lutjanus semicinctus,Macolor macularis,Macolor niger,Melichthys vidua,Monodactylus argenteus,Monotaxis grandoculis,Mulloidichthys flavolineatus,Mulloidichthys vanicolensis,Myripristis adusta,Myripristis berndti,Myripristis murdjan,Myripristis sp  Holocentridae ,Naso annulatus,Naso brevirostris,Naso caesius,Naso lituratus,Naso unicornis,Naso vlamingii,Neoniphon sammara,Neoniphon sp  Holocentridae ,Paracirrhites spp ,Parupeneus barberinoides,Parupeneus barberinus,Parupeneus bifasciatus,Parupeneus cyclostomus,Parupeneus indicus,Parupeneus insularis,Parupeneus multifasciatus,Pempheris oualensis,Platax teira,Plectorhinchus albovittatus,Plectorhinchus lineatus,Polydactylus sexfilis,Pseudobalistes flavimarginatus,Pygoplites diacanthus,Sargocentron sp,Sargocentron tiere,Scarus altipinnis,Scarus dimidiatus,Scarus festivus,Scarus flavipectoralis,Scarus forsteni,Scarus frenatus,Scarus ghobban,Scarus globiceps,Scarus niger,Scarus oviceps,Scarus psittacus,Scarus rivulatus,Scarus rubroviolaceus,Scarus schlegeli,Scarus sp,Scarus spinus,Scolopsis lineata,Scolopsis sp ,Scomberomorus commerson,Selar crumenophthalmus,Siganus argenteus,Siganus doliatus,Siganus puellus,Siganus punctatus,Siganus randalli,Siganus spinus,Sphyraena qenie,Variola louti,Zebrasoma scopas,Zebrasoma veliferum
KOS-06,East,Buoy-4,Outer,5.311155562,163.0375079,0,0,0,0,0,0.451240695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65245935,0,0,0.514656542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736166352,0,0,0,0,0,0,0,0,1.660785245,0,0,0,0,0.40956377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287052565,0,0,0,0,0,0,0,0.513704232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-06,East,Buoy-4,Outer,5.311155562,163.0375079,0,0,0,0,0,0.500918951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07829275,0,0,0,0,0,0.599855138,0,0,0.431052589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426152884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599128076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069753865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-07,Northwest Corner,Buoy-40,Outer,5.35639957,162.9469886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.159227156,0,0,0,0,0,0.563528335,0,0,0,0,0,0,0.603935856,0,0,0.29864423,0,0,0.73782649,0,0,0,0.097812548,0,0,0,0,1.004756599,0,0,0,0,0,0.183925615,0,0,0,0,0.108102956,0,0,0,0,0,0,0,0,0,0,0.598715719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597028315,0,0,0,0,0,0,0,0,0,0,0,0.200730042,0,0,0,0,0,0,0,0,0,0,0.403753273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-07,Northwest Corner,Buoy-40,Outer,5.35639957,162.9469886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756655076,0,0,0.224846982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.193392504,0,0,0,0,0,0,0,0,0,0,0,1.627130464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-07,Northwest Corner,Buoy-40,Outer,5.35639957,162.9469886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142701691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285657438,0,0,1.038087825,0,0,0,0,0,0,0,0,0.41152511,0,0,0,0.323268876,0,0,0,0,0,0,0.112004879,0,0,0,0,0,0,0,0,0,0,0.713740758,0.259189952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179389682,0,0,0,0,0,0,0,0.024357209,0,0,0,0,0.327766479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-07,Northwest Corner,Buoy-40,Outer,5.35639957,162.9469886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14764409,0,0,0.4512894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877097265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281267976,0.451110383,0.399582815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-07,Northwest Corner,Buoy-40,Outer,5.35639957,162.9469886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103788678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1565855,0,0,0,0,0,0.17307743,0,0,0.059728846,0,0,0,0,0,0,0,0,0,0,0,0.370023832,0,0,0,0,0,0.208156118,0,0,0,0,0.075398378,0,0,0,0,0,0,0,0,0,0,0,0.186949446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07762392,0,0,0,0,0,0,0,0,0,0.120171472,0,0,0,0,0,0,0.313100165,0,0.22034842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-07,Northwest Corner,Buoy-40,Outer,5.35639957,162.9469886,0,0,0,0,0,0,0.358167028,0,0,1.291969192,0,0,0,0,0,0,0,0,0,0,0,0,0.596465682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449693964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29361545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316985021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614824354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-07,Northwest Corner,Buoy-40,Outer,5.35639957,162.9469886,0,0,0,0,0,0.058891288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338089818,0,0,0.360606432,0,0,0.369348565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090761618,0,0,0,0,0,0,0,0,0,0,0,0.093474723,0,0,0,0,0,0,0,0,0.197882576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057170282,0,0,0,0,0,0,0,0.105248616,0,0,0.371265101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-07,Northwest Corner,Buoy-40,Outer,5.35639957,162.9469886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217699781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464096498,0,0,0.462927695,0,0,0,0,0,0,0,1.069716972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232550292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450645632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.232996893,0,0,0,0,0,0,0.317341246,0,0.54381426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-07,Northwest Corner,Buoy-40,Outer,5.35639957,162.9469886,0,0,0,0,0,0.092765328,0,0,0,0,0,0,0,0.537184464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207129728,0,0,0.224846982,0,0,0,0,0,0,0.114394306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150745208,0,0,0,0,0,0,0,0,0.160732027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-07,Northwest Corner,Buoy-40,Outer,5.35639957,162.9469886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224846982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563343382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302990623,0,0,0,0.276378141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398407169,0,0.504270853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-07,Northwest Corner,Buoy-40,Outer,5.35639957,162.9469886,0,0,0,0,0,0.117782576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570030108,0,0.189759247,0,0,0,0,0,0,0,0,0,0,0.103564864,0,0,0.531090735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169993192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149492374,0,0,0,0,0,0,0,0,0,0,0,0.08587145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137025294,0,0,0,0,0,0,0.189537912,0,0,0,0,0,0.628983852,0,0,0,0,0,0,0,0
KOS-07,Northwest Corner,Buoy-40,Outer,5.35639957,162.9469886,0,0,0,0.638830712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.614464015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236176646,0,0,0.5872309,0.331553222,0,0,0,0,0.713740758,0.58473151,0,0,0,0,0,0,0,0,0.642964528,0,0,0,0,0,0,0,0.230754933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443623964,0,0,0,0,0,0.807506546,0.27190713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-07,Northwest Corner,Buoy-40,Outer,5.35639957,162.9469886,0,0,0,0,0,0.07346119,0,0,0,0.109407713,0,0,0,0.465279373,0,0,0,0,0,0,0,0,0,0,0,0,0.570030108,0,0,0,0,0,0,0,0,0,0,0,0,0.130486472,0,0,0.074948994,0,0,0,0,0,0,0,0,0,0,0,0.262247208,0,0,0,0,0,0,0,0,0,0,0.039949532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12839508,0,0,0,0,0,0,0,0.230754933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129574745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-07,Northwest Corner,Buoy-40,Outer,5.35639957,162.9469886,0,0,0,0,0,0,0,0.14692238,0,0,0,0,0,0,0,0,0,0,0,0,0.296675471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780360216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355023788,0,0,0,0,0.803108978,0,0,0,0,0,0,0,0.949087508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642964528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37390131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-07,Northwest Corner,Buoy-40,Outer,5.35639957,162.9469886,0,0,0,0,0,0,0,0,0,0.109407713,0,0,0,0.247579592,0,0,0,0,0,0,0,0,0,0,0,0,0.692515483,0,0,0,0,0,0,0.094245749,0,0,0,0,0,0.520410944,0,0,0,0,0,0.099750862,0,0,0,0,0,0,0,0,0,0,0,0,0.368083176,0,0,0,0,0,0,0.050114643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197882576,0,0.732131732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-07,Northwest Corner,Buoy-40,Outer,5.35639957,162.9469886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.670177826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449693964,0,0,0,0,0,0,0,2.614464015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413859964,0,0,0.541452129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00398604,0,0,0,0,0.574323128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-07,Northwest Corner,Buoy-40,Outer,5.35639957,162.9469886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247579592,0,0,0,0,0,0,0,0,0,0,0.168830832,0,0,0,0.244137969,0,0,0,0,0,0,0,0,0,0,0.103564864,0,0,0.059728846,0,0,0.414892217,0,0,0,0,0,0,0,0,0,0,0,0,0.978665568,0,0,0,0,0,0,1.833051889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023977336,0,0,0,0,0,0,0.087987274,0.09129329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-07,Northwest Corner,Buoy-40,Outer,5.35639957,162.9469886,0,0,0,0,0,0,0,0.14692238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875603044,0,0,0.33846705,0,0,0,0,0,0,0,2.83349381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472353292,0,0,0,0,0,0,0,0,0,2.245709637,0,0,0,0,0,0,0,0,0.395765152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-07,Northwest Corner,Buoy-40,Outer,5.35639957,162.9469886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247579592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113262112,0,0,0,0,0,0,0,0,0,0,0.167346947,0,0,0.260653445,0,0,0.118959223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99986093,0,0,0,0.050114643,0,0.343854881,0,0,0,0,0,0,0,0,0.657103693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.032860061,0,0,0,0,0.07762392,0,0,0,0,0,0.26008643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-07,Northwest Corner,Buoy-40,Outer,5.35639957,162.9469886,0,0,0,0,0,0,0,0.180496278,0,0.117782576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.889293975,0,0,0,0,0,0,0,0.971016402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.698160828,0,0,0
KOS-07,Northwest Corner,Buoy-40,Outer,5.35639957,162.9469886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2282799,0,0.232952768,0,0,0,0.089752075,0,0,0,0,0,0,0.400553984,0,0,0.355825402,0,0,0.164579958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-07,Northwest Corner,Buoy-40,Outer,5.35639957,162.9469886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.332782046,0,0,0.462927695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378893794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443623964,0.614824354,0,0,0,0,0,0,0.317341246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-07,Northwest Corner,Buoy-40,Outer,5.35639957,162.9469886,0,0,0,0,0,0,0.288965017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187771344,0,0,0,0,0,0,0,0,0,0.204420795,0,0,0,0,0,0,0,0.344959971,0.663037222,0,0,0,0.075398378,0,0.155855299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287052565,0,0,0,0,0,0,0,0,0,0,0,0.206180069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-07,Northwest Corner,Buoy-40,Outer,5.35639957,162.9469886,0,0,0,0,0,0,0,0.328223139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24518903,0,0,0,0,0.666391023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.027277452,0,0,0,0,0,0,0,0,0,0,0,0,2.081557178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71270051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-08,Northwest Corner,Buoy-41,Outer,5.361430848,162.9483609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760788776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388025506,0,0,0,0,0,0,0,0,0.585517312,0.0195395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455720736,0,0,0.232550292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255022601,0,0,0,0,0,0,0,0.171234744,0,0,0,0,0,0,0,0,0,0,0.150745208,0,0,0,0,0,0,0,0,0,0,0,0,0.495100306,0,0.226296499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-08,Northwest Corner,Buoy-41,Outer,5.361430848,162.9483609,0,0,0,0,0,0.105273952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390861589,0,0.37275666,0,0,0,0,0,0,0,0,0,0,0,0,0.220987334,0,0,0.406449917,0,0,0.327308058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466614509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120171472,0,0,0.645547118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-08,Northwest Corner,Buoy-41,Outer,5.361430848,162.9483609,0,0,0,0,0,0.046382664,0,0,0,0,0,0,0,0.246490369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27759772,0,0,0.61869224,0,0,0.118959223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484935141,0,0,0,0,0,0,0,0,0,0,0,0.033995476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181295939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-08,Northwest Corner,Buoy-41,Outer,5.361430848,162.9483609,0,0,0,0,0,0.105273952,0,0,0,0,0,0,0,0.19033463,0,0,0,0,0,0,0,0.842575902,0,0,0.280804978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510093134,0,0,0.441906876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10461311,0,0.49552754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171234744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210567139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-08,Northwest Corner,Buoy-41,Outer,5.361430848,162.9483609,0,0,0,0,0,0,0,0,0,0.109407713,0,0,0,0.165372457,0,0,0,0,0,0,0,0,0,0.460665419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287962793,0,0,0.298891997,0.072156322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534030418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719296325,0,0,0,0,0,0,0,0.08516547,0,0,0,0,0.22974391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119619086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-08,Northwest Corner,Buoy-41,Outer,5.361430848,162.9483609,0,0,0,0,0,0,0,0,0,0.109407713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289895754,0,0,0.119457692,0.036078161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534030418,0,0,0,0,0,0,0,0,0.443981113,0,0,0,0,0,0,0,0.588716645,0,0.981925573,0,0,0,0,0,0,0,0,0,0,0,0.104388897,0,0,0,0,0,0,0,0,0,0,0.543984201,0.189537912,0,0.602481859,0,0,0,0.281606486,0,0.635837256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-08,Northwest Corner,Buoy-41,Outer,5.361430848,162.9483609,0,0,0,0,0,0.026925144,0,0,0,0,0,0,0,0.315330463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09725567,0,0,0,0,0,0,0,0,0,0,0.134047246,0,0,0.260653445,0.096189892,0,0.220753608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.049061978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810123047,0,0.321482264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240850618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-08,Northwest Corner,Buoy-41,Outer,5.361430848,162.9483609,0,0,0,0,0,0,0.228408383,0,0,0,0,0,0,0.165372457,0,0,0,0,0,0,0,0,0,0,0.280804978,0,1.090082039,0,0.268455813,0,0,0,0,0,0,0,0,0,0,0.122548807,0,0,0.500018643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155855299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08587145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083943069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-08,Northwest Corner,Buoy-41,Outer,5.361430848,162.9483609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353425407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09725567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300877586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08516547,0,0,0,0.104388897,0,0,0,0,0,0,0.26008643,0,0,0,0,0,0,0.242784508,0,0,0.120171472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
