"Site_SPC_year","site","SPC_Rep","year","Observer","Lat","Lon","site_year","geographic","Acanthurus.blochii","Acanthurus.guttatus","Acanthurus.lineatus","Acanthurus.maculiceps","Acanthurus.nigricauda","Acanthurus.xanthopterus","Aphareus.furca","Caesio.caerulaurea","Calotomus.carolinus","Carangoides.ferdau","Carangoides.orthogrammus","Caranx.lugubris","Caranx.melampygus","Cephalopholis.argus","Cephalopholis.urodeta","Cheilinus.trilobatus","Cheilinus.undulatus","Chlorurus.bleekeri","Chlorurus.frontalis","Chlorurus.microrhinos","Chlorurus.sordidus","Ctenochaetus.striatus","Elagatis.bipinnulata","Epinephelus.hexagonatus","Epinephelus.howlandi","Epinephelus.spilotoceps","Hipposcarus.longiceps","Kyphosus.cinerascens","Kyphosus.vaigiensis","Lethrinus.harak","Lethrinus.olivaceus","Lethrinus.xanthochilus","Lutjanus.argentimaculatus","Lutjanus.bohar","Lutjanus.fulvus","Lutjanus.gibbus","Lutjanus.monostigma","Lutjanus.semicinctus","Macolor.macularis","Macolor.niger","Monotaxis.grandoculis","Mulloidichthys.vanicolensis","Myripristis.adusta","Myripristis.sp","Naso.lituratus","Naso.unicornis","Naso.vlamingii","Parupeneus.barberinus","Parupeneus.trifasciatus","Pempheris.oualensis","Sargocentron.tiere","Scarus.dimidiatus","Scarus.forsteni","Scarus.frenatus","Scarus.ghobban","Scarus.oviceps","Scarus.psittacus","Scarus.rivulatus","Scarus.rubroviolaceus","Selar.crumenophthalmus","Siganus.argenteus","Siganus.doliatus","Siganus.punctatus"
"KOS-16 6 2019","KOS-16",6,2019,"PH",5.37288,162.9846,"KOS-16 2019","North",0,0,0,0,0,0,0.247579592396606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756655075860202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311710598933972,0,0,0,0,0,0,0,0,0,0.439850406622664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-16 7 2015","KOS-16",7,2015,"MM",5.37288,162.9846,"KOS-16 2015","North",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324690451951793,0,0,0,0,0,0,0,0.233710268174204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369904772198549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-16 7 2017","KOS-16",7,2017,"SM",5.37288,162.9846,"KOS-16 2017","North",0,0,0,0,0.176120127098264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05122320742798,1.30781801670285,0,0,0,0,0,0,0,0,0,0.971285250169149,0,0,0,0,0,0,0,0,5.71746159398093,0,0,0,2.26518453045699,0,0,0,0.401989676517484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-16 7 2019","KOS-16",7,2019,"PH",5.37288,162.9846,"KOS-16 2019","North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701843077339919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450645631832918,0,0,0,0,0,0,0,0.485569015435372,0,0,0,0,0,0,0,0,0,0
"KOS-16 8 2015","KOS-16",8,2015,"MM",5.37288,162.9846,"KOS-16 2015","North",0,0,0,0,0,0,0,0,0.129961840925812,0,0,0,0,0,0.0581811334203619,0,4.26329049715101,0,0,0,0.143765773808624,0.246914978708226,0,0,0,0,0,0.108228162425299,0.217535778270878,0,0,0,0,0,0.129851553972767,0,0,0,0,0,0.356870379343942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-16 8 2017","KOS-16",8,2017,"SM",5.37288,162.9846,"KOS-16 2017","North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54156131883105,1.81419892887144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10726433258058,0,0,0,3.55758735733494,4.28145955992034,0,0,0,0,0,0,0.56207232725698,0,0.368826611829574,0,0,0,0.686950654861101,0,0,0,0
"KOS-16 8 2019","KOS-16",8,2019,"PH",5.37288,162.9846,"KOS-16 2019","North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130875856596296,0,0,0,0,0,1.44135970399064,0.370342156032245,0,0,0,0,0,0,0,0,0,0,0,0,0.76096415007268,0,0,0,0,0,0,0,0,0,0.450645631832918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-16 9 2015","KOS-16",9,2015,"MM",5.37288,162.9846,"KOS-16 2015","North",0,0,0,0,0,0,0,0,0,0,0,0,0,0.25563606618998,0.0970542513821567,0,0,0,0,0,0.348452522902333,0.326295807182265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109262481241869,0,0,0,0,0,0,0,0.393148185733002,0,0,0,0,0,0,0,0,0.0933650965001288,0
"KOS-16 9 2017","KOS-16",9,2017,"SM",5.37288,162.9846,"KOS-16 2017","North",0,0,1.42559603021425,0,0.15295325668522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54156131883105,2.61981720063624,0,0,0,0,0,0,0,0,0,7.23216840528762,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45012612000076,0,0,0,0,0,0,0,0,0,0,0.284113101596038,0,0,0,0,0.205320343149228,0
"KOS-16 9 2019","KOS-16",9,2019,"PH",5.37288,162.9846,"KOS-16 2019","North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207390806487806,0.786429854782921,0,0,0,0.575063095234496,0.74068431206449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964446792926784,0,0,0,0,0,0,0,0,0,0,0.626247121877328,0,0,0,0,0,0,0.248527213349615
"KOS-17 1 2015","KOS-17",1,2015,"MM",5.35628,163.0236,"KOS-17 2015","Northeast Corner",0,0,0,0,0,0,0,0,0,0.237269322058796,0,0,0,0,0,0.0942457490141061,2.89172861809916,0,0,0,0.431082021799829,0.133704380809516,0,0,0,0,0,0.127404104897783,0,0,0,0,0,0,0,0,0.340658508887875,0,0,1.10625065530906,0.598715718784936,0,0,0,0.197882576058018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-17 1 2019","KOS-17",1,2019,"AJKM",5.35628,163.0236,"KOS-17 2019","Northeast Corner",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914192286751349,0,0,0,0,0.223449418306839,0,0.294479046997252,0.0934841072696816,0,0,0,0,0,0,0,0,0,0,0,0,0.677616014857797,0,0.0713777824550376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-17 10 2015","KOS-17",10,2015,"MM",5.35628,163.0236,"KOS-17 2015","Northeast Corner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861302845095488,0.322258170223683,0,0,0,0,0,0.764424629386698,0.237451526959248,0,0,0,0,0,0,0,0.510987763331813,0,0,0,0,0,0,0,0.952027965033915,0,0,0,0,0,0,0,0,0,0,0.125939003991476,0,0.345989578724628,0,0,0,0,0
"KOS-17 10 2019","KOS-17",10,2019,"AJKM",5.35628,163.0236,"KOS-17 2019","Northeast Corner",0,0,0,0,0,0,0,0,0.110594700484147,0,0,0,0,0.464235582790679,0,0,0,0,0,0,0.298794040661647,0.76375902127086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7919011842993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-17 11 2015","KOS-17",11,2015,"MM",5.35628,163.0236,"KOS-17 2015","Northeast Corner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822277666453513,0.280452321809045,0,0,0,0,0,0,0.362057045401398,0,0,0,0,0,0.13249020343611,0,0,0,0,0,0,0,0,0,0.197882576058018,0,0,0,0,0,0,0,0,0.164081842668616,0,0,0,0,0,0,0,0,0
"KOS-17 11 2019","KOS-17",11,2019,"AJKM",5.35628,163.0236,"KOS-17 2019","Northeast Corner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866835366426151,0.479791427369168,0,0,0,0,0,0,0.323268876078938,0,0,0,0,0,0,0,0,0,0.187931107901292,0,0.443981113086696,0,0,0,1.22666758139418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-17 12 2015","KOS-17",12,2015,"MM",5.35628,163.0236,"KOS-17 2015","Northeast Corner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594515267362904,0.0925855390080613,0,0,0,0,0,0.85791133604959,0.731951031189807,0,0,0,0,0,0.0662451017180552,0,0,0,0,0,0,0,0,0,0.941022677959585,0,0,0,0,0,0,0,0,0,0,0.125939003991476,0,0,0,0,0,0,0
"KOS-17 12 2019","KOS-17",12,2019,"AJKM",5.35628,163.0236,"KOS-17 2019","Northeast Corner",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762208403942126,0,0.132442016697174,0,0,0,0,0.226058182653352,0.440637699123145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-17 2 2015","KOS-17",2,2015,"MM",5.35628,163.0236,"KOS-17 2015","Northeast Corner",0,0,0,0,0,0,0.317349485667718,0,0,0,0,0,0.215343130871456,0,0,0,4.26329049715101,0,0,0,0,0.140226160904522,0,0,0,0,0,0,0,0,0,0,0,0,0.242019156478421,0.508451876544205,0.201900203106615,0.288255803281864,0.0818369513201657,0,0.100569083001912,0,0,0,0.197882576058018,0,0,0,0,0,0,0,0,0,0,0.210497231616278,0.0839430694021678,0,0,0,0,0,0
"KOS-17 2 2019","KOS-17",2,2019,"AJKM",5.35628,163.0236,"KOS-17 2019","Northeast Corner",0,0,0.221069648114117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167346947212775,0.288404202037094,0,0,0,0,0,0,0,0,0,0,0,0,0.460487375951437,0,0,0,0,0,0,0,0,0.190891976720571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-17 3 2015","KOS-17",3,2015,"MM",5.35628,163.0236,"KOS-17 2015","Northeast Corner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613282699692984,0.140226160904522,0,0,0,0,0,0,0,0,0,0,0,0,0.0662451017180552,0,0.077966586896162,0,0,0,0,0,0,0,0.197882576058018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-17 3 2019","KOS-17",3,2019,"AJKM",5.35628,163.0236,"KOS-17 2019","Northeast Corner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359524820284504,0,0,0,0,0,0,0,0,0,0,0,0,1.12501557654038,0,0.136729403514197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-17 4 2015","KOS-17",4,2015,"MM",5.35628,163.0236,"KOS-17 2015","Northeast Corner",0,0,0,0,0,0,0,0,0,0,0,0,0,0.12781803309499,0,0,0,0,0,0,1.58899788657964,0.280452321809045,0,0,0,0,0,0,0,0,0,0,0,0,0.161869266847384,0,0,0.235512858107344,0,0.187931107901292,0,0,0,0,0.287052565187615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105399830326445,0,0,0,0
"KOS-17 4 2019","KOS-17",4,2019,"AJKM",5.35628,163.0236,"KOS-17 2019","Northeast Corner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192758481153088,0.701939343830886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100593599631823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-17 5 2015","KOS-17",5,2015,"MM",5.35628,163.0236,"KOS-17 2015","Northeast Corner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766753646331981,0.186968214539363,0,0,0,0,0,0.22393673231579,0,0,0,0,0,0,0.29474309747704,0,0,0,0,0,0,0,0,0,0.743140101901567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-17 5 2019","KOS-17",5,2019,"AJKM",5.35628,163.0236,"KOS-17 2019","Northeast Corner",0.383514290739294,0,0.190876468094976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973218684431264,0,0,0,0,0,0,0,0,0,0,0,0,0.420100232913679,0,0.117752674881229,0,0,0,0,0,0,0,0.450645631832918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-17 6 2015","KOS-17",6,2015,"MM",5.35628,163.0236,"KOS-17 2015","Northeast Corner",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628523295314152,0,0,0,0,0,0,0.537652641144967,0,0,0,0,0,0,1.20337732890043,0,0,0,0,0,0,0.198735305154166,0,0,0,0,0,1.45294192254005,0,0,0,0,0,0,0,0,0,0,0,0,0.0362472965342784,0,0,0,0,0,0,0,0,0
"KOS-17 6 2019","KOS-17",6,2019,"AJKM",5.35628,163.0236,"KOS-17 2019","Northeast Corner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122548807483702,0.432219356328228,0,0,0,0,0,0,0.368083175912904,0,0,0,0,0,0.226769551847774,0,0,0,0,0,0,0,0,0.16027003529201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-17 7 2015","KOS-17",7,2015,"MM",5.35628,163.0236,"KOS-17 2015","Northeast Corner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28645166386984,0.280452321809045,0,0,0,0,0,0.320083588685235,0,0,0,0,0,0,0.331225508590276,0,0,0,0,0,0,0,0,0,1.05087467179771,0,0,0,0,0,0,0,0.403807158708706,0,0,0,0,0,0,0,0,0,0
"KOS-17 7 2019","KOS-17",7,2019,"AJKM",5.35628,163.0236,"KOS-17 2019","Northeast Corner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328566951063671,0,0,0,0,0,0,0.839809837658046,0,0,0,0,0,0.457785063907306,0,0,0,0,0,0.443981113086696,0,0,0,0,0,0,0,0,0.05451776,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-17 8 2015","KOS-17",8,2015,"MM",5.35628,163.0236,"KOS-17 2015","Northeast Corner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88930760660725,0,0,0,0,0,0,0.380731231035237,0,0,0,0,0,0,0.0662451017180552,0,0,0,0,0.546068952333714,0,0,0,0,1.49945808194936,0,0,0,0,0,0,0,0,0.120171472427921,0,0,0,0,0,0,0,0,0
"KOS-17 8 2019","KOS-17",8,2019,"AJKM",5.35628,163.0236,"KOS-17 2019","Northeast Corner",0.383514290739294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365195218619805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840847104675874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-17 9 2015","KOS-17",9,2015,"MM",5.35628,163.0236,"KOS-17 2015","Northeast Corner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627682198055869,0.770619078010063,0,0,0,0,0,0.127404104897783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920173188334944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-17 9 2019","KOS-17",9,2019,"AJKM",5.35628,163.0236,"KOS-17 2019","Northeast Corner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424086460315735,0,0,0,0,0,0,1.01402868403117,0,0,0,0,0,0.160524450129719,0,0,0,0,0,0,0,0.226433057563119,0,0.576504865138565,0,0,0,0,0,0,0,0,0,0,0,0.140736950182886,0,0,0,0,0,0
"KOS-18 1 2015","KOS-18",1,2015,"MM",5.34258091614,163.028378698,"KOS-18 2015","Northeast",0,0,0,0,0,0,0.059822458351597,0,0,0,0,0,0,0,0.0388731179617948,0,4.26329049715101,0,0,5.40912466512406,0.352616813511545,0.495291101958167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-18 1 2017","KOS-18",1,2017,"SM",5.34258091614,163.028378698,"KOS-18 2017","Northeast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43368553562149,0,0,0,0,0.222130340979678,2.37381783516396,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50855160559294,0,0,0,0,2.85793798804436,0,0,0,1.80769993579521,0,0,0,1.02385294344897,0,0,0,0,0,0,0,0,0,1.05628586246037,0,0,0,0
"KOS-18 1 2019","KOS-18",1,2019,"AJKM",5.34258091655292,163.028378697532,"KOS-18 2019","Northeast",0,0,0,0,0,0,0.527665447963181,0,0,0,0,0,0,0.0628523295314152,0,0,0,0,0.363149407485766,0,0.122548807483702,0.438870388779038,0,0,0,0,0,0,0,0,0,0,0,0,0.0961199329158194,0,0,0,0,0,0.443981113086696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186730193000258,0
"KOS-18 10 2015","KOS-18",10,2015,"MM",5.34258091614,163.028378698,"KOS-18 2015","Northeast",0,0,0.201893540080012,0,0,0,0.218116396176849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143765773808624,0.699333667999371,0,0,0,0,0,0,0,0,0,0,0,0,0.0802622250648596,0,0.136729403514197,0,0,0,0,0,0,0,0.197882576058018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-18 10 2017","KOS-18",10,2017,"SM",5.34258091614,163.028378698,"KOS-18 2017","Northeast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588292420566632,7.94612484301218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423205391974477,0,0,0,0,0,0,0,0,0.164081842668616,0,0,0,2.36700404028597,0,0,0,0,0
"KOS-18 10 2019","KOS-18",10,2019,"AJKM",5.34258091655292,163.028378697532,"KOS-18 2019","Northeast",0,0,0,0,0,0,3.64111612236547,0,0,0,0,0,0,0.30354938039783,0,0,0,0,0,0,0,0.985084942933716,0,0,0,0,0,0,0,0,0,0,0,0,0.289660063376433,0,0,0,0,0,0,0,0,0.16027003529201,0,0,0,0,0,0.08839171,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-18 11 2015","KOS-18",11,2015,"MM",5.34258091614,163.028378698,"KOS-18 2015","Northeast",0,0,0.201893540080012,0,0,0,0,0,0,0,0,0,0,0.0628523295314152,0.0581811334203619,0,0,0,0,0,0.287962792689968,0.563904336146315,0,0,0,0,0,0,0,0,0,0,0,0,0.13249020343611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-18 11 2017","KOS-18",11,2017,"SM",5.34258091614,163.028378698,"KOS-18 2017","Northeast",0,0,0,0,0,0,0,0,0.518284098526504,0,0.373204024201665,0,0,0,0,0,0,0,0,0.163743357551453,0.287962792689968,9.07434833821342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02701030726289,0,0,0,0,0,0,0,0,0,0,0,0,0.605990991771783,0,0,0,0,0
"KOS-18 11 2019","KOS-18",11,2019,"AJKM",5.34258091655292,163.028378697532,"KOS-18 2019","Northeast",0,0,0,0,0,0,0.280085855566575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167346947212775,0.697010282883591,0,0,0,0,0,0,0,0,0,0,0,0,0.608344273557319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-18 12 2015","KOS-18",12,2015,"MM",5.34258091614,163.028378698,"KOS-18 2015","Northeast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07521159194374,0.514162589983249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484935141245633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-18 12 2017","KOS-18",12,2017,"SM",5.34258091614,163.028378698,"KOS-18 2017","Northeast",0,0,0.725023277278498,0,0,0,0.485933570247079,0,0.374571435002418,0,0,0,0,0,0,0,0,0,0,0,0.469460978533076,6.42298099718253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407698052368036,0,0,0,0,0,0,0.932485367235091,0.941096866867954,0,0,0,0,0,0,0,0,0,0,0.19015575629708,0,0,0,0,0,0
"KOS-18 12 2019","KOS-18",12,2019,"AJKM",5.34258091655292,163.028378697532,"KOS-18 2019","Northeast",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511872748746172,0,0,0,0,0,0,0,0.212941798419488,0,0,0,0,0,0,0.517948188491456,0,0,0,0,0,0.306170049372659,0,0,0,0,0,0,0,0,0.16027003529201,0,0,0,0,0,0.11990979,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-18 2 2015","KOS-18",2,2015,"MM",5.34258091614,163.028378698,"KOS-18 2015","Northeast",0,0,0.100946770040006,0,0,0,0.277522239070761,0,0,0,0,0,0,0,0.0697858094935017,0.353804167326613,4.26329049715101,0,0,0,0.17613370632173,0.420678482713567,0,0,0,0,0,0,0,0,0,0.758721667079346,0,0,0,0,0,0,0,0,1.56991772421497,0,0,0,1.58306060846414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-18 2 2017","KOS-18",2,2017,"SM",5.34258091614,163.028378698,"KOS-18 2017","Northeast",0,0,0.663208944342351,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5087921930698,0,0,1.19681079564976,0,2.27263378260365,0,0,0,0,0,0,0,0,1.82378995337552,0,0,0,0,0,0,0,0,0,1.21130997214476,0,0,0,0,0,0,0.291208942908479,3.90361512051674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-18 2 2019","KOS-18",2,2019,"AJKM",5.34258091655292,163.028378697532,"KOS-18 2019","Northeast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438566566425831,0.364890987437697,0,0,0,0,0,0,0,0,0,0,0,0,0.247734947450467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-18 3 2015","KOS-18",3,2015,"MM",5.34258091614,163.028378698,"KOS-18 2015","Northeast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72372007240886,0.0587112354405767,0.467420536348408,0,0,0,0,2.42114230478106,0,0,0,0,1.51551501520028,0,0,0,0,0,0.318945354637434,0,0,1.05615518113079,0,0,0,1.29419987650409,0,0,0,0,0,0,0,0,0,0,0.213137264068269,0,0,0,0,0,0,0
"KOS-18 3 2017","KOS-18",3,2017,"SM",5.34258091614,163.028378698,"KOS-18 2017","Northeast",0,0,0.663208944342351,0,0,0,0.315330463169064,0,0,0,0,0,0,0.385892535874295,0,0,0,0,0.511209974045347,0,0,1.99907286677696,0,0,0,0,0,0,0,0,0,0,0,0,0.582577225817639,0,0,0,0,0,0,0,0,0,1.95756822206177,0,0,0,1.36945651739088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-18 3 2019","KOS-18",3,2019,"AJKM",5.34258091655292,163.028378697532,"KOS-18 2019","Northeast",0,0,0,0,0,0,0,0,0,0,0,0,0,0.42229134029415,0,0.0942457490141061,0,0,0,0,0,0.283656156874242,0,0,0,0,0,0,0,0,0,0,0,0,0.0802622250648596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358460636718887,0,0,0,0,0,0,0,0,0,0
"KOS-18 4 2015","KOS-18",4,2015,"MM",5.34258091614,163.028378698,"KOS-18 2015","Northeast",0,0,0.100946770040006,0,0,0,0.190334630174203,0,0,0,0,0,0,0.12781803309499,0,0.0829662059435682,5.47972660740897,0,0,0,0.539263188073532,0.467420536348408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57410513037523,0,0,0,0.170330940180312,0,0,0,0,0,0,0.0870053282072759,0,0,0,0,0,0,0
"KOS-18 4 2017","KOS-18",4,2017,"SM",5.34258091614,163.028378698,"KOS-18 2017","Northeast",0,0,1.02786358739852,0,0,0,0.485933570247079,0,0,0,0,0,0,0.37275666000838,0,0,0,0,0,0,0.389477288192453,2.37381783516396,0,0,0,0,0,0,0,0,0,0,0,0,0.629171492406338,0,0,0,0,0,0,0,0,0,1.04324686327095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-18 4 2019","KOS-18",4,2019,"AJKM",5.34258091655292,163.028378697532,"KOS-18 2019","Northeast",0,0,0.770838072789873,0,0,0,0.485933570247079,0,0,0,0,0,0,0.108575270151349,0.0697858094935017,0,0,0,0,0,0.167346947212775,0.40403351775691,0,0,0,0,0,0,0,0,0,0,0,0,0.11393018354102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-18 5 2015","KOS-18",5,2015,"MM",5.34258091614,163.028378698,"KOS-18 2015","Northeast",0,0,0.100946770040006,0,0,0,0.280085855566575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233710268174204,0,0,0,0,0,0,0,0,0,0.580512944473815,0,0,0.0662451017180552,0,0,0,0,0,0.281671690587111,0,0,0,0.848670329003691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-18 5 2017","KOS-18",5,2017,"SM",5.34258091614,163.028378698,"KOS-18 2017","Northeast",0,0,0.725023277278498,0,0,0,0.849639721576846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731792229576604,3.02212371937765,0,0,0,0,0,0,0,0,0,0,0,0,0.894287824751611,0,0,0,0,0,0.599503715050063,0,0,0,0.932485367235091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-18 5 2019","KOS-18",5,2019,"AJKM",5.34258091655292,163.028378697532,"KOS-18 2019","Northeast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122548807483702,0.379141543204135,0,0,0,0,0,0,0,0,0,0,0,0,0.192239865831639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583819035191899,0,0,0,0,0,0,0,0,0,0
"KOS-18 6 2015","KOS-18",6,2015,"MM",5.34258091614,163.028378698,"KOS-18 2015","Northeast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181371569780494,0.327194375443886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443981113086696,0,0,0,0.593647728174054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOS-18 6 2017","KOS-18",6,2017,"SM",5.34258091614,163.028378698,"KOS-18 2017","Northeast",0,0,0.693598298093928,0,0,0,0,0,0,0,0.832719619850935,0,0,0,0,0,0,0,0,0,0.510093133669646,3.02212371937765,0,0,0,0,0,0,0,0,0,0,0,0,0.695426265482998,0,0.232550291867535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
