island,site,year,transect.length,photographer,analyze,teams,local.id,reeftype,Acanthastrea (ACAN),Acropora (ACROP),Acropora-arborescent (ACROPARB),Acropora-bottlebrush (ACROB),Acropora-stag (ACROST),Acropora-table (ACROTBL),Alveopora (ALVEO),Astreopora (ASTRP),Caulastrea (CAUL),Coscinaraea (COSC),Ctenactis (CTEN),Cyphastrea (CYPH),Diplioastrea (DIPLO),Echinopora (ECHPO),Echinphyllia (ECHPHY),Euphyllia (EUPH),Favia (FAV),Favites (FAVT),Fungia (FUNG),Galaxea (GAL),Gardineroseris (GARD),Goniastrea (GON),Goniopora (GONIO),Halomitra (HALO),Heliopora (HELIO),Herpolitha (HERP),Hydnophora (HYD),Isopora (ISOP),Leptastrea (LEPT),Leptoria (LEPTOR),Leptoseris (LEPTOS),Lobophyllia (LOBOPH),Merulina (MERU),Millepora (MILL),Montastrea (MONT),Montipora (MONTI),Mycedium (MYCED),Oulophyllia (OULO),Oxypora (OXYP),Pachyseris (PACHY),Pavona (PAV),Pectinia (PECT),Physogyra (PHYSO),Platygyra (PLAT),PLeisastrea (PLSIA),Plerogyra (PLERO),Pocillopora (POC),Porites (POR),Porites-cylindrica (PORCYL),Porites-lichen (PORLICH),Porites-massive (PORMAS),Porites-rus (PORRUS),Psammocora (PSAM),Sandalolitha (SANDO),Scapophyllia (SCAP),Seriatopora (SERIA),Stylocoeniella (STYLC),Stylohpora (STYLO),Symphyllia (SYMP),Turbinaraea (TURBIN),Anenome (ANEM),Ascidian (ASC),Cup Sponge (CUPS),Discosoma (DISCO),Dysidea Sponge (DYS),Gorgonians (G),Not Identified Invertebrate (NOIDINV),Olive Sponge (OLV),Soft Coral (SC),Sponges (S),Terpios Sponge (TERPS),Xenid (XEN),Zoanthids (Z),Asparagopsis (ASP),Bluegreen (BG),Boodlea (BOOD),Bryopsis (BRYP),Caulerpa (CLP),Chlorodesmis (CHLDES),Dictosphyrea (DYCTY),Dictyota (DICT),Galaxura (GLXU),Halimeda (HALI),Liagora (LIAG),Lobophora (LOBO),Mastophora (MAST),Microdictyton (MICDTY),Neomeris (NEOM),Not ID Macroalgae (NOIDMAC),Padina (PAD),Peyssonnelia (PEY),Sargassum (SARG),Schizothrix (SCHIZ),Tricleocarpa (TRIC),Turbinaria (TURB),Tydemania (TYDM),Amphiroa (AMP),Branching Coralline general (BCA1),Jania (JAN),Crustose Coralline (CCA1),Rubble (RBL),Sand (SAND),Fleshy-Coralline (FCA1),Brown Chysophyte (CHRYOBRN),Turf (TURF)
Kosrae,KOS-20,2014,50m,ML,MM,KCSO-Fisheries-KVR-KIRMA-UOGML,UBR,Inner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,0,57.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,30,1.6,0,0
Kosrae,KOS-20,2014,50m,ML,MM,KCSO-Fisheries-KVR-KIRMA-UOGML,UBR,Inner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.530612245,0,0.408163265,65.71428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.265306122,0,22.44897959,1.632653061,0,0
Kosrae,KOS-20,2014,50m,ML,MM,KCSO-Fisheries-KVR-KIRMA-UOGML,UBR,Inner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0,0,64.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,22,1.2,0,0
Kosrae,KOS-20,2014,50m,ML,MM,KCSO-Fisheries-KVR-KIRMA-UOGML,UBR,Inner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.632653061,0,0,44.48979592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.714285714,0,48.16326531,0,0,0
Kosrae,KOS-10,2014,50m,ML,RC,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy-8,Outer,0,0.85106383,8.085106383,0,2.127659574,15.74468085,0,0,0,0,0,0,0,0,0,0,0.85106383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.106382979,0,0,1.276595745,0.85106383,0,0,4.680851064,0.425531915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85106383,0,0,0,0,0,0,0,1.70212766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425531915,0,28.93617021,0,0,6.808510638,0,21.27659574
Kosrae,KOS-10,2014,50m,ML,RC,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy-8,Outer,0,1.739130435,19.13043478,0,0,14.34782609,0,0.869565217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.652173913,0,0,0,0.434782609,0,0,6.086956522,2.608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,7.391304348,0,11.30434783
Kosrae,KOS-10,2014,50m,ML,RC,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy-8,Outer,0,1.276595745,8.510638298,0,0,10.63829787,0,0,0,0,0,0,0,0,0,0,0,0,0,13.61702128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425531915,0,0,7.234042553,0,0,0,0,0,0,4.255319149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85106383,0,0,0,0,0,0,0,2.127659574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.76595745,0,2.553191489,5.957446809,0,9.787234043
Kosrae,KOS-10,2014,50m,ML,RC,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy-8,Outer,0,0.425531915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.76595745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70212766,0,0,0,0,0,0,28.5106383,0.425531915,0,0,0,0,0,0,0,8.936170213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425531915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.787234043,0,13.61702128,0.425531915,0,2.978723404
Kosrae,KOS-10,2014,50m,ML,RC,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy-8,Outer,0,0.85106383,3.829787234,0,0.425531915,0,0,0,0,0,0,0,0.425531915,0,0,0,0.425531915,0,0,9.787234043,0,0,0,0,1.276595745,0,0,0,0,1.276595745,0,0,0,0,0,0,0,0,0.425531915,0,0,0,0,1.276595745,0,0,0,0.85106383,0,0,37.0212766,0,0,0,0,0,0,0,0,15.31914894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425531915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.936170213,0,3.829787234,3.404255319,0,10.21276596
Kosrae,KOS-3,2014,50m,ML,RC,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy-27,Outer,0,0,0,0,0,0,0,0,0,0,0,0,2.4,1.2,0,0,0.4,0,0,9.2,0,0.4,0,0,0.4,0,2,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,4.4,0,23.2,13.6,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,1.2,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,7.6,0,2.4,8.4,0,7.6
Kosrae,KOS-3,2014,50m,ML,RC,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy-27,Outer,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,2.8,0,0,0,0,2,0,0,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,3.6,0,17.6,10,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,1.6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,13.6,0,2,9.2,0,5.2
Kosrae,KOS-3,2014,50m,ML,RC,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy-27,Outer,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,18.4,0,0,0,0,2,0,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,5.6,0,13.6,12.4,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,14,0,4.8,8.8,0,3.6
Kosrae,KOS-3,2014,50m,ML,RC,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy-27,Outer,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,17.2,0,0,0.4,0,2.8,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,5.6,4,0,4.8,16.8,0,0,0,0,0,0,0,6.8,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,12.8,0,2,5.6,0,8.4
Kosrae,KOS-3,2014,50m,ML,RC,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy-27,Outer,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,12.8,0,0,0,0,2.4,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,18,17.2,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,1.2,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,13.2,0,1.2,8,0,10.4
Kosrae,KOS-17,2014,50m,ML,RC,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy 50,Outer,0,0.888888889,4,0,2.222222222,6.222222222,0,0,0,0,0,0,0,0,0,0,0,3.111111111,0,1.777777778,0,0,0,0,0,0,0,0,0.444444444,2.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,11.55555556,0,0,0,0.888888889,2.222222222,0,13.77777778,3.555555556,0,0,0,0,0,0,0,2.666666667,0,0,0,0,0,0,0,0,0.444444444,0,0,0,0,0,1.777777778,0,0,0,0,0,0,0,0.444444444,0,0,0,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,28.44444444,0,0,6.666666667,0,6.222222222
Kosrae,KOS-17,2014,50m,ML,RC,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy 50,Outer,0,1.777777778,28,0,4.444444444,3.555555556,0,0,0,0,0,0,0,0,0,0,0.444444444,2.222222222,0,0,0,0,0,0,0,0,4,0,0,0.888888889,0,0,0,0,0,0,0,0,0,0,0.444444444,0,0,5.333333333,0,0,0,0.888888889,0.444444444,0,2.222222222,0.444444444,0,0,0,0,0,0,0,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.55555556,0,0,2.222222222,0,12.44444444
Kosrae,KOS-17,2014,50m,ML,RC,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy 50,Outer,0,0.888888889,4.444444444,0,16.88888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888889,0,0,6.222222222,0,0,0.444444444,0.888888889,0.444444444,0,6.222222222,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,0,2.222222222,3.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.33333333,0,0,20.88888889,0,8.444444444
Kosrae,KOS-17,2014,50m,ML,RC,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy 50,Outer,0,0,15.11111111,0,3.555555556,2.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888889,1.333333333,0,0,0,0,0,0,0,0,0,0,0.444444444,0,0,3.111111111,0,0,0,0.444444444,0,0,12.44444444,1.333333333,3.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,1.333333333,0,0,0,0,0,0,0,2.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.77777778,0,0,10.66666667,0,13.77777778
Kosrae,KOS-17,2014,50m,ML,RC,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy 50,Outer,0,1.333333333,21.33333333,0,7.555555556,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.222222222,0,0,1.333333333,0,0,0,0.444444444,0,0,4.888888889,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,2.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.44444444,0,0,12,0,14.66666667
Kosrae,KOS-21,2014,50m,ML,RC,KCSO-Fisheries-KVR-KIRMA-UOGML,Yela,Inner,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,12.8,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.4,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,47.2,3.6,0,16.4
Kosrae,KOS-21,2014,50m,ML,RC,KCSO-Fisheries-KVR-KIRMA-UOGML,Yela,Inner,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,1.6,0.4,0,5.6,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,4,0,0,0.4,0,0,4,1.6,1.2,0,0,0,0,0.8,0.4,3.6,0,0,0,0,0.8,0,0,0,0,8.4,0,36,4.8,0,20.8
Kosrae,KOS-21,2014,50m,ML,RC,KCSO-Fisheries-KVR-KIRMA-UOGML,Yela,Inner,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0.8,0,0,5.6,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,6.8,0,0,0.4,0,0,1.2,0.4,0.4,0,0,0,0,0,0,1.6,0,0,0,0,0.4,0,0,0,0,2.4,0,34.4,5.6,0,19.6
Kosrae,KOS-21,2014,50m,ML,RC,KCSO-Fisheries-KVR-KIRMA-UOGML,Yela,Inner,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,1.2,0,2.4,0,0,7.6,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,7.2,0,0,0.8,0,0,2,2.4,1.2,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,8,0,26.4,8.4,0,16
Kosrae,KOS-21,2014,50m,ML,RC,KCSO-Fisheries-KVR-KIRMA-UOGML,Yela,Inner,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,18,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,2,5.2,2.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,5.6,0,32.8,2,0,9.6
Kosrae,KOS-22,2014,50m,KA,KA,KVR,Buoy 23,Outer,0,0,0,0,0,2.008032129,0,0,0,0,0,0,0,0,0,0,0,0.401606426,0,11.64658635,0,0,0.401606426,0,0,0,0,0,0,2.409638554,0,0,0,0,0,0.803212851,0,0,0,0,0.803212851,0,0.803212851,0.401606426,0,0,0.401606426,0,0,0,7.228915663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.425702811,0,0,0,0,0,6.425702811,0,0,0,0,0,0,0,0,0.803212851,0,40.96385542,0,0,3.614457831,0,14.45783133
Kosrae,KOS-22,2014,50m,KA,KA,KVR,Buoy 23,Outer,0,0,0,0,0,12.29508197,0,0,0.409836066,0,0,0,0,0.409836066,0,0,0,0.409836066,0,8.196721311,0,0.819672131,0,0,0,0,0,0,0,1.229508197,0,2.049180328,0,0,0.409836066,0,0,0,0,0,0.819672131,0,0,4.508196721,0,0,0.409836066,0,0,0,2.868852459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68852459,0,0,0,0,0,7.786885246,0,0,0,0,0,0,0,0,0.409836066,0,40.98360656,0,0,5.327868852,0,6.967213115
Kosrae,KOS-22,2014,50m,KA,KA,KVR,Buoy 23,Outer,0,0,0,0,0,3.629032258,0,0,0,0,0,0,0,0.806451613,0,0,0,2.016129032,0.806451613,4.838709677,0,1.209677419,0.806451613,0,0,0,0,0,0,1.209677419,0,7.661290323,0,0,0,2.016129032,0,0,0,0,2.822580645,0,0,4.032258065,0,0,0,0,0,0,9.677419355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.048387097,0,0,0,0,0,0,0,3.225806452,0,0,0,0,0,4.435483871,0,0,0,0,0,0,0,0,0.806451613,0,36.29032258,0,0,3.629032258,0,4.032258065
Kosrae,KOS-22,2014,50m,KA,KA,KVR,Buoy 23,Outer,0,0,0,0,0,3.643724696,0,0,0,0,0,0,0,0,0,0,0,0.809716599,0,14.57489879,0,0,0,0,0,0,0,0,0,0.4048583,0,7.692307692,0,0,0,0.4048583,0,0,0,0,1.214574899,0,0,2.024291498,0,0,0,0,0,0,2.024291498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.668016194,0,0,0,0,0,0,0,5.668016194,0.4048583,0,0,0,0,2.429149798,0,0,0,0,0,0,0,0,0,0,37.65182186,0,0,6.882591093,0,8.502024292
Kosrae,KOS-22,2014,50m,KA,KA,KVR,Buoy 23,Outer,0,0,0,0,0,3.2,0.4,0,0,0,0,0,0,0,0,0,0,0.8,0.4,10.8,0,0,0,0,0.4,0,0,0,0,5.2,0,6.8,0,0,0,0,0,0,0,0,1.2,0,0,1.2,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,2.4,0,36.8,0,2.8,3.6,0,4
Kosrae,KOS-10,2015,50m,ML,MM,KCSO-KIRMA,Buoy-8,Outer,0,0.4,25.6,0,2.8,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,4.4,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,0,0,30,0,0.4
Kosrae,KOS-10,2015,50m,ML,MM,KCSO-KIRMA,Buoy-8,Outer,0,0.4,22,0,0.8,6.8,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.8,0,0,0.4,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,21.6,0,0,33.2,0,3.6
Kosrae,KOS-10,2015,50m,ML,MM,KCSO-KIRMA,Buoy-8,Outer,0,0,14,0,14.4,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.8,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,0,0,26,0,4.4
Kosrae,KOS-10,2015,50m,ML,MM,KCSO-KIRMA,Buoy-8,Outer,0,0.401606426,16.86746988,0,6.024096386,18.07228916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401606426,0,0,0,0,0,0,0,3.212851406,0,0,0,0,0,0,2.008032129,0,0,0,0,0,0,0,0.401606426,0,0,0,0,0,0,0,0,0,1.204819277,0.401606426,0.401606426,0,0,0,0,0,0,0,0,0,0,0,4.819277108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.48192771,0,0,22.08835341,0,3.212851406
Kosrae,KOS-10,2015,50m,ML,MM,KCSO-KIRMA,Buoy-8,Outer,0,2.4,19.6,0,5.6,8.8,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,0,0,20.8,0,4.4
Kosrae,KOS-23,2015,50m,ML,MM,KCSO-KIRMA,Buoy-14,Outer,0,0,3.2,0,2,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,1.2,0,0,0,0,3.2,0,0.4,0,0,0,1.2,0,0,0,0,0,0,0,1.6,0,0,0,2.4,1.2,0,9.6,0.4,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,8.4,0,11.2,14,0,10.4
Kosrae,KOS-23,2015,50m,ML,MM,KCSO-KIRMA,Buoy-14,Outer,0,0.4,5.2,0,2,8,0,0,0,0,0,0,0,0,0,0,2,0.4,0.8,2.4,0,0,0,0,0.8,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0,0,0.4,1.6,3.2,0,2,1.2,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,6,0,0,0,0,0,0,0,3.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12.8,0,6.4,14.4,0,8.8
Kosrae,KOS-23,2015,50m,ML,MM,KCSO-KIRMA,Buoy-14,Outer,0,0,4.4,0,0.4,11.6,0,0,0,0,0,0.8,0,0,0,0,0.4,0.4,0.4,6.4,0,0,0,0,1.6,0,0,0,0,4,0,0,0,0,0,1.6,0,0,0,0,0,0,0,1.6,0,0,0,2,2.8,0,0.8,4,3.2,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,16,0,5.6,17.2,0,8.8
Kosrae,KOS-23,2015,50m,ML,MM,KCSO-KIRMA,Buoy-14,Outer,0,0,2.4,0,0,24.4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,8.4,0,0,0,0,2.8,0,0,0,0,1.2,0.4,0,0,0,0,0.4,0,0,0,0,0.4,0,0,3.2,0,0,0,3.2,3.6,0,2,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,13.6,0,8,10,0,2
Kosrae,KOS-23,2015,50m,ML,MM,KCSO-KIRMA,Buoy-14,Outer,0,0.401606426,6.024096386,0,0,4.819277108,0,0,0,0,0,0,0,0,0,0,0.401606426,0,0,13.25301205,0,0.401606426,0,0,0,0,0,0,0,0,0,1.204819277,0,0,0,2.008032129,0,0,0,0,0.401606426,0,0,0.401606426,0,0,0,2.409638554,1.204819277,0,0.401606426,4.016064257,0,0,0,0,0,0,0,1.204819277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409638554,0,0,0,0,0,0,0,2.81124498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.212851406,0,19.27710843,0,7.228915663,16.86746988,0,9.638554217
Kosrae,KOS-1,2015,50m,ML,MM,KCSO-KIRMA,Buoy-16,Outer,0,0,0.8,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,8,0,0,0,0,0,0,2,0,0.4,2,0,0,0,0,0,0,0,0,0,0,0.8,0,1.2,0,0,0,0,3.2,3.2,0,26,16.4,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.4,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,10.8,0,0,9.6,0,0.4
Kosrae,KOS-1,2015,50m,ML,MM,KCSO-KIRMA,Buoy-16,Outer,0,0,0,0,0,0.8,0,0,0,0,0,0,2.8,0,0,0,0,0,0,7.2,0,0,2,0,0.8,0,0.8,0,0,1.2,0,0,0,0,0,0.4,0,0,0.8,0,0.8,0,0,0.4,0,0,0,4.4,3.2,0,31.2,10,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,7.6,0,0.4,12,0,2.4
